691 >expected=11.470000, predicted=11.295170
692 >expected=11.510000, predicted=11.648060
693 >expected=11.600000, predicted=11.572351
694 >expected=11.420000, predicted=11.489962
695 >expected=11.430000, predicted=11.197742
696 >expected=11.410000, predicted=11.245037
697 >expected=11.060000, predicted=11.210571
698 >expected=11.110000, predicted=11.083070
699 >expected=11.140000, predicted=11.100644
700 >expected=11.100000, predicted=11.066952
701 >expected=11.070000, predicted=11.098170
702 >expected=10.880000, predicted=11.040512
703 >expected=10.700000, predicted=10.952384
704 >expected=10.690000, predicted=10.724617
705 >expected=10.710000, predicted=10.700996
706 >expected=10.740000, predicted=10.734881
707 >expected=11.080000, predicted=11.117418
708 >expected=10.750000, predicted=10.951676
709 >expected=10.490000, predicted=10.606861
710 >expected=10.550000, predicted=10.615368
711 >expected=10.400000, predicted=10.555861
712 >expected=10.080000, predicted=10.295998
713 >expected=10.370000, predicted=10.291892
714 >expected=10.560000, predicted=10.308843
715 >expected=10.610000, predicted=10.564023
716 >expected=10.460000, predicted=10.516042
717 >expected=10.320000, predicted=10.570009
718 >expected=10.390000, predicted=10.356112
719 >expected=10.510000, predicted=10.552910
720 >expected=10.320000, predicted=10.380174
721 >expected=10.220000, predicted=10.083445
722 >expected=10.400000, predicted=10.332334
723 >expected=10.240000, predicted=10.342711
724 >expected=10.470000, predicted=10.367079
725 >expected=10.450000, predicted=10.418484
726 >expected=10.430000, predicted=10.596801
727 >expected=10.580000, predicted=10.422335
728 >expected=10.520000, predicted=10.524898
729 >expected=10.690000, predicted=10.621137
730 >expected=10.620000, predicted=10.727737
731 >expected=10.730000, predicted=10.724659
732 >expected=11.050000, predicted=11.083907
733 >expected=11.510000, predicted=11.275489
734 >expected=11.460000, predicted=11.377131
735 >expected=11.480000, predicted=11.624921
736 >expected=11.490000, predicted=11.346003
737 >expected=11.170000, predicted=11.293615
738 >expected=11.170000, predicted=11.232203
739 >expected=11.290000, predicted=11.243078
740 >expected=11.180000, predicted=11.220962
741 >expected=11.030000, predicted=11.044545
742 >expected=10.900000, predicted=11.032340
743 >expected=10.950000, predicted=11.009981
744 >expected=10.850000, predicted=11.009979
745 >expected=10.760000, predicted=10.897486
746 >expected=10.850000, predicted=10.912969
747 >expected=10.870000, predicted=11.086298
748 >expected=10.860000, predicted=10.926044
749 >expected=10.860000, predicted=10.713284
750 >expected=10.890000, predicted=10.711514
751 >expected=11.140000, predicted=11.070607
752 >expected=11.350000, predicted=11.240242
753 >expected=12.020000, predicted=11.956491
754 >expected=12.200000, predicted=12.149247
755 >expected=12.640000, predicted=12.351262
756 >expected=12.700000, predicted=12.746719
757 >expected=12.710000, predicted=12.744280
758 >expected=12.490000, predicted=12.625346
759 >expected=12.790000, predicted=12.707442
760 >expected=12.900000, predicted=12.829443
761 >expected=12.960000, predicted=12.958823
762 >expected=12.540000, predicted=12.731642
763 >expected=12.740000, predicted=12.701367
764 >expected=12.800000, predicted=12.758638
765 >expected=12.650000, predicted=12.721893
766 >expected=12.700000, predicted=12.694139
767 >expected=12.540000, predicted=12.443146
768 >expected=12.680000, predicted=12.471102
769 >expected=12.430000, predicted=12.481992
770 >expected=12.150000, predicted=12.269752
771 >expected=12.550000, predicted=12.534081
772 >expected=12.590000, predicted=12.549109
773 >expected=12.230000, predicted=12.285912
774 >expected=12.300000, predicted=12.234731
775 >expected=12.440000, predicted=12.283893
776 >expected=12.130000, predicted=12.086082
777 >expected=12.050000, predicted=12.091380
778 >expected=12.130000, predicted=12.254255
779 >expected=12.160000, predicted=12.235255
780 >expected=12.260000, predicted=12.149619
781 >expected=12.130000, predicted=12.235911
782 >expected=12.000000, predicted=12.089801
783 >expected=11.600000, predicted=11.903181
784 >expected=11.200000, predicted=11.326324
785 >expected=11.250000, predicted=11.271329
786 >expected=10.790000, predicted=11.010601
787 >expected=10.850000, predicted=11.010457
788 >expected=10.730000, predicted=10.756562
789 >expected=10.710000, predicted=10.602185
790 >expected=10.710000, predicted=10.742488
791 >expected=10.940000, predicted=10.933723
792 >expected=10.720000, predicted=10.741759
793 >expected=10.750000, predicted=10.709573
794 >expected=10.550000, predicted=10.656870
795 >expected=10.700000, predicted=10.622737
796 >expected=10.680000, predicted=10.614688
797 >expected=10.750000, predicted=10.730015
798 >expected=10.690000, predicted=10.632376
799 >expected=10.880000, predicted=10.798535
800 >expected=10.840000, predicted=10.964811
801 >expected=10.980000, predicted=10.982062
802 >expected=10.720000, predicted=10.752443
803 >expected=10.650000, predicted=10.716489
804 >expected=10.850000, predicted=10.740018
805 >expected=10.610000, predicted=10.731736
806 >expected=10.620000, predicted=10.627570
807 >expected=10.780000, predicted=10.612761
808 >expected=10.710000, predicted=10.722042
809 >expected=10.890000, predicted=10.963849
810 >expected=10.830000, predicted=10.959922
811 >expected=10.780000, predicted=10.947062
812 >expected=10.620000, predicted=10.632850
813 >expected=10.420000, predicted=10.512634
814 >expected=10.860000, predicted=10.745650
815 >expected=10.970000, predicted=10.777884
816 >expected=10.650000, predicted=10.630298
817 >expected=10.710000, predicted=10.752763
818 >expected=10.310000, predicted=10.539611
819 >expected=10.160000, predicted=10.004520
820 >expected=10.310000, predicted=10.060793
821 >expected=10.230000, predicted=10.291232
822 >expected=10.270000, predicted=10.067375
823 >expected=10.000000, predicted=10.033262
824 >expected=10.020000, predicted=10.111145
825 >expected=9.820000, predicted=9.953552
826 >expected=10.020000, predicted=9.907988
827 >expected=10.140000, predicted=9.972547
828 >expected=10.180000, predicted=10.215140
829 >expected=9.760000, predicted=9.959349
830 >expected=9.150000, predicted=9.520652
831 >expected=9.260000, predicted=9.167272
832 >expected=9.370000, predicted=9.355330
833 >expected=9.460000, predicted=9.435536
834 >expected=9.570000, predicted=9.566476
835 >expected=9.780000, predicted=9.716520
836 >expected=9.930000, predicted=10.140271
837 >expected=10.000000, predicted=9.865697
838 >expected=10.160000, predicted=9.916326
839 >expected=10.390000, predicted=10.452506
840 >expected=10.280000, predicted=10.184761
841 >expected=10.220000, predicted=10.339081
842 >expected=10.120000, predicted=10.278617
843 >expected=10.120000, predicted=10.192781
844 >expected=9.860000, predicted=9.919516
845 >expected=9.980000, predicted=9.996671
846 >expected=10.270000, predicted=10.023889
847 >expected=10.260000, predicted=10.359575
848 >expected=10.330000, predicted=10.366245
849 >expected=10.360000, predicted=10.392508
850 >expected=10.320000, predicted=10.388559
